run_time,lead,valid_time,Region,cell_id,Latitude,Longitude,rain
2024-08-17T13:00:00,13,18-08 02,Rahway,Cell_5,40.63000000000008,-74.25999999999993,0.0
2024-08-17T13:00:00,14,18-08 03,Rahway,Cell_1,40.60000000000008,-74.31999999999994,0.0
2024-08-17T13:00:00,14,18-08 03,Rahway,Cell_2,40.60000000000008,-74.28999999999994,0.0
2024-08-17T13:00:00,14,18-08 03,Rahway,Cell_3,40.60000000000008,-74.25999999999993,0.0
2024-08-17T13:00:00,14,18-08 03,Rahway,Cell_4,40.63000000000008,-74.28999999999994,0.0
2024-08-17T13:00:00,14,18-08 03,Rahway,Cell_5,40.63000000000008,-74.25999999999993,0.0
2024-08-17T13:00:00,15,18-08 04,Rahway,Cell_1,40.60000000000008,-74.31999999999994,0.0
2024-08-17T13:00:00,15,18-08 04,Rahway,Cell_2,40.60000000000008,-74.28999999999994,0.0
2024-08-17T13:00:00,15,18-08 04,Rahway,Cell_3,40.60000000000008,-74.25999999999993,0.0
2024-08-17T13:00:00,15,18-08 04,Rahway,Cell_4,40.63000000000008,-74.28999999999994,0.0
2024-08-17T13:00:00,15,18-08 04,Rahway,Cell_5,40.63000000000008,-74.25999999999993,0.0
2024-08-17T13:00:00,16,18-08 05,Rahway,Cell_1,40.60000000000008,-74.31999999999994,0.0003937007052691903
2024-08-17T13:00:00,16,18-08 05,Rahway,Cell_2,40.60000000000008,-74.28999999999994,0.008661417862561745
2024-08-17T13:00:00,16,18-08 05,Rahway,Cell_3,40.60000000000008,-74.25999999999993,0.030708660877595738
2024-08-17T13:00:00,16,18-08 05,Rahway,Cell_4,40.63000000000008,-74.28999999999994,0.0070866141614951495
2024-08-17T13:00:00,16,18-08 05,Rahway,Cell_5,40.63000000000008,-74.25999999999993,0.0070866141614951495
2024-08-17T13:00:00,17,18-08 06,Rahway,Cell_1,40.60000000000008,-74.31999999999994,0.05472441137892994
2024-08-17T13:00:00,17,18-08 06,Rahway,Cell_2,40.60000000000008,-74.28999999999994,0.1755905573762308
2024-08-17T13:00:00,17,18-08 06,Rahway,Cell_3,40.60000000000008,-74.25999999999993,0.22637795275590553
2024-08-17T13:00:00,17,18-08 06,Rahway,Cell_4,40.63000000000008,-74.28999999999994,0.14212598012188288
2024-08-17T13:00:00,17,18-08 06,Rahway,Cell_5,40.63000000000008,-74.25999999999993,0.14212598012188288
2024-08-17T13:00:00,18,18-08 07,Rahway,Cell_1,40.60000000000008,-74.31999999999994,0.008661413755942518
2024-08-17T13:00:00,18,18-08 07,Rahway,Cell_2,40.60000000000008,-74.28999999999994,0.04409448368342843
2024-08-17T13:00:00,18,18-08 07,Rahway,Cell_3,40.60000000000008,-74.25999999999993,0.05866142708485521
2024-08-17T13:00:00,18,18-08 07,Rahway,Cell_4,40.63000000000008,-74.28999999999994,0.03503937420882578
2024-08-17T13:00:00,18,18-08 07,Rahway,Cell_5,40.63000000000008,-74.25999999999993,0.03503937420882578
2024-08-17T13:00:00,1,17-08 14,Scotch Plains,Cell_1,40.60000000000008,-74.40999999999994,7.874016122027176e-05
2024-08-17T13:00:00,1,17-08 14,Scotch Plains,Cell_2,40.60000000000008,-74.37999999999994,7.874016122027176e-05
2024-08-17T13:00:00,1,17-08 14,Scotch Plains,Cell_3,40.60000000000008,-74.34999999999994,0.00011811023724712725
2024-08-17T13:00:00,1,17-08 14,Scotch Plains,Cell_4,40.63000000000008,-74.40999999999994,0.00031496064488108704
2024-08-17T13:00:00,1,17-08 14,Scotch Plains,Cell_5,40.63000000000008,-74.37999999999994,0.00015748032244054352
2024-08-17T13:00:00,1,17-08 14,Scotch Plains,Cell_6,40.63000000000008,-74.34999999999994,0.00019685038930083824
2024-08-17T13:00:00,1,17-08 14,Scotch Plains,Cell_7,40.63000000000008,-74.31999999999994,0.0003543306934082602
2024-08-17T13:00:00,1,17-08 14,Scotch Plains,Cell_8,40.66000000000008,-74.40999999999994,0.0003543306934082602
2024-08-17T13:00:00,1,17-08 14,Scotch Plains,Cell_9,40.66000000000008,-74.37999999999994,0.0010629921535572667
2024-08-17T13:00:00,1,17-08 14,Scotch Plains,Cell_10,40.66000000000008,-74.34999999999994,0.0002362204744942545
2024-08-17T13:00:00,1,17-08 14,Scotch Plains,Cell_11,40.69000000000008,-74.37999999999994,0.0007086613868165204
2024-08-17T13:00:00,2,17-08 15,Scotch Plains,Cell_1,40.60000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,2,17-08 15,Scotch Plains,Cell_2,40.60000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,2,17-08 15,Scotch Plains,Cell_3,40.60000000000008,-74.34999999999994,0.0002755905413545492
2024-08-17T13:00:00,2,17-08 15,Scotch Plains,Cell_4,40.63000000000008,-74.40999999999994,7.874013372058943e-05
2024-08-17T13:00:00,2,17-08 15,Scotch Plains,Cell_5,40.63000000000008,-74.37999999999994,0.00023622045616113297
2024-08-17T13:00:00,2,17-08 15,Scotch Plains,Cell_6,40.63000000000008,-74.34999999999994,0.0005905511679025147
2024-08-17T13:00:00,2,17-08 15,Scotch Plains,Cell_7,40.63000000000008,-74.31999999999994,0.00043307086379509277
2024-08-17T13:00:00,2,17-08 15,Scotch Plains,Cell_8,40.66000000000008,-74.40999999999994,3.937008519341627e-05
2024-08-17T13:00:00,2,17-08 15,Scotch Plains,Cell_9,40.66000000000008,-74.37999999999994,0.00011811018224776261
2024-08-17T13:00:00,2,17-08 15,Scotch Plains,Cell_10,40.66000000000008,-74.34999999999994,0.0009448818613107749
2024-08-17T13:00:00,2,17-08 15,Scotch Plains,Cell_11,40.69000000000008,-74.37999999999994,0.000472440948988509
2024-08-17T13:00:00,3,17-08 16,Scotch Plains,Cell_1,40.60000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,3,17-08 16,Scotch Plains,Cell_2,40.60000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,3,17-08 16,Scotch Plains,Cell_3,40.60000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,3,17-08 16,Scotch Plains,Cell_4,40.63000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,3,17-08 16,Scotch Plains,Cell_5,40.63000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,3,17-08 16,Scotch Plains,Cell_6,40.63000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,3,17-08 16,Scotch Plains,Cell_7,40.63000000000008,-74.31999999999994,0.0
2024-08-17T13:00:00,3,17-08 16,Scotch Plains,Cell_8,40.66000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,3,17-08 16,Scotch Plains,Cell_9,40.66000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,3,17-08 16,Scotch Plains,Cell_10,40.66000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,3,17-08 16,Scotch Plains,Cell_11,40.69000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,4,17-08 17,Scotch Plains,Cell_1,40.60000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,4,17-08 17,Scotch Plains,Cell_2,40.60000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,4,17-08 17,Scotch Plains,Cell_3,40.60000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,4,17-08 17,Scotch Plains,Cell_4,40.63000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,4,17-08 17,Scotch Plains,Cell_5,40.63000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,4,17-08 17,Scotch Plains,Cell_6,40.63000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,4,17-08 17,Scotch Plains,Cell_7,40.63000000000008,-74.31999999999994,0.0
2024-08-17T13:00:00,4,17-08 17,Scotch Plains,Cell_8,40.66000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,4,17-08 17,Scotch Plains,Cell_9,40.66000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,4,17-08 17,Scotch Plains,Cell_10,40.66000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,4,17-08 17,Scotch Plains,Cell_11,40.69000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,5,17-08 18,Scotch Plains,Cell_1,40.60000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,5,17-08 18,Scotch Plains,Cell_2,40.60000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,5,17-08 18,Scotch Plains,Cell_3,40.60000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,5,17-08 18,Scotch Plains,Cell_4,40.63000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,5,17-08 18,Scotch Plains,Cell_5,40.63000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,5,17-08 18,Scotch Plains,Cell_6,40.63000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,5,17-08 18,Scotch Plains,Cell_7,40.63000000000008,-74.31999999999994,0.0
2024-08-17T13:00:00,5,17-08 18,Scotch Plains,Cell_8,40.66000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,5,17-08 18,Scotch Plains,Cell_9,40.66000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,5,17-08 18,Scotch Plains,Cell_10,40.66000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,5,17-08 18,Scotch Plains,Cell_11,40.69000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,6,17-08 19,Scotch Plains,Cell_1,40.60000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,6,17-08 19,Scotch Plains,Cell_2,40.60000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,6,17-08 19,Scotch Plains,Cell_3,40.60000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,6,17-08 19,Scotch Plains,Cell_4,40.63000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,6,17-08 19,Scotch Plains,Cell_5,40.63000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,6,17-08 19,Scotch Plains,Cell_6,40.63000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,6,17-08 19,Scotch Plains,Cell_7,40.63000000000008,-74.31999999999994,0.0
2024-08-17T13:00:00,6,17-08 19,Scotch Plains,Cell_8,40.66000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,6,17-08 19,Scotch Plains,Cell_9,40.66000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,6,17-08 19,Scotch Plains,Cell_10,40.66000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,6,17-08 19,Scotch Plains,Cell_11,40.69000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,7,17-08 20,Scotch Plains,Cell_1,40.60000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,7,17-08 20,Scotch Plains,Cell_2,40.60000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,7,17-08 20,Scotch Plains,Cell_3,40.60000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,7,17-08 20,Scotch Plains,Cell_4,40.63000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,7,17-08 20,Scotch Plains,Cell_5,40.63000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,7,17-08 20,Scotch Plains,Cell_6,40.63000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,7,17-08 20,Scotch Plains,Cell_7,40.63000000000008,-74.31999999999994,0.0003937007786016765
2024-08-17T13:00:00,7,17-08 20,Scotch Plains,Cell_8,40.66000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,7,17-08 20,Scotch Plains,Cell_9,40.66000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,7,17-08 20,Scotch Plains,Cell_10,40.66000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,7,17-08 20,Scotch Plains,Cell_11,40.69000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,8,17-08 21,Scotch Plains,Cell_1,40.60000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,8,17-08 21,Scotch Plains,Cell_2,40.60000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,8,17-08 21,Scotch Plains,Cell_3,40.60000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,8,17-08 21,Scotch Plains,Cell_4,40.63000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,8,17-08 21,Scotch Plains,Cell_5,40.63000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,8,17-08 21,Scotch Plains,Cell_6,40.63000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,8,17-08 21,Scotch Plains,Cell_7,40.63000000000008,-74.31999999999994,0.0
2024-08-17T13:00:00,8,17-08 21,Scotch Plains,Cell_8,40.66000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,8,17-08 21,Scotch Plains,Cell_9,40.66000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,8,17-08 21,Scotch Plains,Cell_10,40.66000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,8,17-08 21,Scotch Plains,Cell_11,40.69000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,9,17-08 22,Scotch Plains,Cell_1,40.60000000000008,-74.40999999999994,0.0003937007786016765
2024-08-17T13:00:00,9,17-08 22,Scotch Plains,Cell_2,40.60000000000008,-74.37999999999994,0.0003937007786016765
2024-08-17T13:00:00,9,17-08 22,Scotch Plains,Cell_3,40.60000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,9,17-08 22,Scotch Plains,Cell_4,40.63000000000008,-74.40999999999994,0.0003937007786016765
2024-08-17T13:00:00,9,17-08 22,Scotch Plains,Cell_5,40.63000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,9,17-08 22,Scotch Plains,Cell_6,40.63000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,9,17-08 22,Scotch Plains,Cell_7,40.63000000000008,-74.31999999999994,0.0
2024-08-17T13:00:00,9,17-08 22,Scotch Plains,Cell_8,40.66000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,9,17-08 22,Scotch Plains,Cell_9,40.66000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,9,17-08 22,Scotch Plains,Cell_10,40.66000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,9,17-08 22,Scotch Plains,Cell_11,40.69000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,10,17-08 23,Scotch Plains,Cell_1,40.60000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,10,17-08 23,Scotch Plains,Cell_2,40.60000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,10,17-08 23,Scotch Plains,Cell_3,40.60000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,10,17-08 23,Scotch Plains,Cell_4,40.63000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,10,17-08 23,Scotch Plains,Cell_5,40.63000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,10,17-08 23,Scotch Plains,Cell_6,40.63000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,10,17-08 23,Scotch Plains,Cell_7,40.63000000000008,-74.31999999999994,0.0
2024-08-17T13:00:00,10,17-08 23,Scotch Plains,Cell_8,40.66000000000008,-74.40999999999994,0.0003937007786016765
2024-08-17T13:00:00,10,17-08 23,Scotch Plains,Cell_9,40.66000000000008,-74.37999999999994,0.0003937007786016765
2024-08-17T13:00:00,10,17-08 23,Scotch Plains,Cell_10,40.66000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,10,17-08 23,Scotch Plains,Cell_11,40.69000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,11,18-08 00,Scotch Plains,Cell_1,40.60000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,11,18-08 00,Scotch Plains,Cell_2,40.60000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,11,18-08 00,Scotch Plains,Cell_3,40.60000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,11,18-08 00,Scotch Plains,Cell_4,40.63000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,11,18-08 00,Scotch Plains,Cell_5,40.63000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,11,18-08 00,Scotch Plains,Cell_6,40.63000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,11,18-08 00,Scotch Plains,Cell_7,40.63000000000008,-74.31999999999994,0.0
2024-08-17T13:00:00,11,18-08 00,Scotch Plains,Cell_8,40.66000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,11,18-08 00,Scotch Plains,Cell_9,40.66000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,11,18-08 00,Scotch Plains,Cell_10,40.66000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,11,18-08 00,Scotch Plains,Cell_11,40.69000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,12,18-08 01,Scotch Plains,Cell_1,40.60000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,12,18-08 01,Scotch Plains,Cell_2,40.60000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,12,18-08 01,Scotch Plains,Cell_3,40.60000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,12,18-08 01,Scotch Plains,Cell_4,40.63000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,12,18-08 01,Scotch Plains,Cell_5,40.63000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,12,18-08 01,Scotch Plains,Cell_6,40.63000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,12,18-08 01,Scotch Plains,Cell_7,40.63000000000008,-74.31999999999994,0.0
2024-08-17T13:00:00,12,18-08 01,Scotch Plains,Cell_8,40.66000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,12,18-08 01,Scotch Plains,Cell_9,40.66000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,12,18-08 01,Scotch Plains,Cell_10,40.66000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,12,18-08 01,Scotch Plains,Cell_11,40.69000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,13,18-08 02,Scotch Plains,Cell_1,40.60000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,13,18-08 02,Scotch Plains,Cell_2,40.60000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,13,18-08 02,Scotch Plains,Cell_3,40.60000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,13,18-08 02,Scotch Plains,Cell_4,40.63000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,13,18-08 02,Scotch Plains,Cell_5,40.63000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,13,18-08 02,Scotch Plains,Cell_6,40.63000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,13,18-08 02,Scotch Plains,Cell_7,40.63000000000008,-74.31999999999994,0.0
2024-08-17T13:00:00,13,18-08 02,Scotch Plains,Cell_8,40.66000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,13,18-08 02,Scotch Plains,Cell_9,40.66000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,13,18-08 02,Scotch Plains,Cell_10,40.66000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,13,18-08 02,Scotch Plains,Cell_11,40.69000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,14,18-08 03,Scotch Plains,Cell_1,40.60000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,14,18-08 03,Scotch Plains,Cell_2,40.60000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,14,18-08 03,Scotch Plains,Cell_3,40.60000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,14,18-08 03,Scotch Plains,Cell_4,40.63000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,14,18-08 03,Scotch Plains,Cell_5,40.63000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,14,18-08 03,Scotch Plains,Cell_6,40.63000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,14,18-08 03,Scotch Plains,Cell_7,40.63000000000008,-74.31999999999994,0.0
2024-08-17T13:00:00,14,18-08 03,Scotch Plains,Cell_8,40.66000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,14,18-08 03,Scotch Plains,Cell_9,40.66000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,14,18-08 03,Scotch Plains,Cell_10,40.66000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,14,18-08 03,Scotch Plains,Cell_11,40.69000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,15,18-08 04,Scotch Plains,Cell_1,40.60000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,15,18-08 04,Scotch Plains,Cell_2,40.60000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,15,18-08 04,Scotch Plains,Cell_3,40.60000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,15,18-08 04,Scotch Plains,Cell_4,40.63000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,15,18-08 04,Scotch Plains,Cell_5,40.63000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,15,18-08 04,Scotch Plains,Cell_6,40.63000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,15,18-08 04,Scotch Plains,Cell_7,40.63000000000008,-74.31999999999994,0.0
2024-08-17T13:00:00,15,18-08 04,Scotch Plains,Cell_8,40.66000000000008,-74.40999999999994,0.0
2024-08-17T13:00:00,15,18-08 04,Scotch Plains,Cell_9,40.66000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,15,18-08 04,Scotch Plains,Cell_10,40.66000000000008,-74.34999999999994,0.0
2024-08-17T13:00:00,15,18-08 04,Scotch Plains,Cell_11,40.69000000000008,-74.37999999999994,0.0
2024-08-17T13:00:00,16,18-08 05,Scotch Plains,Cell_1,40.60000000000008,-74.40999999999994,0.0019685038930083824
2024-08-17T13:00:00,16,18-08 05,Scotch Plains,Cell_2,40.60000000000008,-74.37999999999994,0.0019685038930083824
2024-08-17T13:00:00,16,18-08 05,Scotch Plains,Cell_3,40.60000000000008,-74.34999999999994,0.000787401557203353
2024-08-17T13:00:00,16,18-08 05,Scotch Plains,Cell_4,40.63000000000008,-74.40999999999994,0.07440944752237928
2024-08-17T13:00:00,16,18-08 05,Scotch Plains,Cell_5,40.63000000000008,-74.37999999999994,0.0019685038930083824
2024-08-17T13:00:00,16,18-08 05,Scotch Plains,Cell_6,40.63000000000008,-74.34999999999994,0.001574803114406706
2024-08-17T13:00:00,16,18-08 05,Scotch Plains,Cell_7,40.63000000000008,-74.31999999999994,0.0003937007786016765
2024-08-17T13:00:00,16,18-08 05,Scotch Plains,Cell_8,40.66000000000008,-74.40999999999994,0.02204724345502891
2024-08-17T13:00:00,16,18-08 05,Scotch Plains,Cell_9,40.66000000000008,-74.37999999999994,0.001574803114406706
2024-08-17T13:00:00,16,18-08 05,Scotch Plains,Cell_10,40.66000000000008,-74.34999999999994,0.0023622048916075175
2024-08-17T13:00:00,16,18-08 05,Scotch Plains,Cell_11,40.69000000000008,-74.37999999999994,0.001574803187739192
2024-08-17T13:00:00,17,18-08 06,Scotch Plains,Cell_1,40.60000000000008,-74.40999999999994,0.07598425239676566
2024-08-17T13:00:00,17,18-08 06,Scotch Plains,Cell_2,40.60000000000008,-74.37999999999994,0.07598425239676566
2024-08-17T13:00:00,17,18-08 06,Scotch Plains,Cell_3,40.60000000000008,-74.34999999999994,0.04999999814908805
2024-08-17T13:00:00,17,18-08 06,Scotch Plains,Cell_4,40.63000000000008,-74.40999999999994,0.1724409446941586
2024-08-17T13:00:00,17,18-08 06,Scotch Plains,Cell_5,40.63000000000008,-74.37999999999994,0.08582677208180503
2024-08-17T13:00:00,17,18-08 06,Scotch Plains,Cell_6,40.63000000000008,-74.34999999999994,0.046850393753586794
2024-08-17T13:00:00,17,18-08 06,Scotch Plains,Cell_7,40.63000000000008,-74.31999999999994,0.048818896546607884
2024-08-17T13:00:00,17,18-08 06,Scotch Plains,Cell_8,40.66000000000008,-74.40999999999994,0.28070866357623125
2024-08-17T13:00:00,17,18-08 06,Scotch Plains,Cell_9,40.66000000000008,-74.37999999999994,0.10078740577528797
2024-08-17T13:00:00,17,18-08 06,Scotch Plains,Cell_10,40.66000000000008,-74.34999999999994,0.041732282385112736
2024-08-17T13:00:00,17,18-08 06,Scotch Plains,Cell_11,40.69000000000008,-74.37999999999994,0.1326771675953715
2024-08-17T13:00:00,18,18-08 07,Scotch Plains,Cell_1,40.60000000000008,-74.40999999999994,0.004330704531331701
2024-08-17T13:00:00,18,18-08 07,Scotch Plains,Cell_2,40.60000000000008,-74.37999999999994,0.004330704531331701
2024-08-17T13:00:00,18,18-08 07,Scotch Plains,Cell_3,40.60000000000008,-74.34999999999994,0.004724409636550062
2024-08-17T13:00:00,18,18-08 07,Scotch Plains,Cell_4,40.63000000000008,-74.40999999999994,0.022047241841714214
2024-08-17T13:00:00,18,18-08 07,Scotch Plains,Cell_5,40.63000000000008,-74.37999999999994,0.03700787626852201
2024-08-17T13:00:00,18,18-08 07,Scotch Plains,Cell_6,40.63000000000008,-74.34999999999994,0.0377952770924005
2024-08-17T13:00:00,18,18-08 07,Scotch Plains,Cell_7,40.63000000000008,-74.31999999999994,0.005905510872367799
2024-08-17T13:00:00,18,18-08 07,Scotch Plains,Cell_8,40.66000000000008,-74.40999999999994,0.07716535583255799
2024-08-17T13:00:00,18,18-08 07,Scotch Plains,Cell_9,40.66000000000008,-74.37999999999994,0.2232283588469498
2024-08-17T13:00:00,18,18-08 07,Scotch Plains,Cell_10,40.66000000000008,-74.34999999999994,0.07125984496019018
2024-08-17T13:00:00,18,18-08 07,Scotch Plains,Cell_11,40.69000000000008,-74.37999999999994,0.29370077013030765
2024-08-17T13:00:00,1,17-08 14,Totowa,Cell_1,40.87000000000009,-74.22999999999993,0.001968503966340869
2024-08-17T13:00:00,1,17-08 14,Totowa,Cell_2,40.90000000000009,-74.25999999999993,0.0029921258880397468
2024-08-17T13:00:00,1,17-08 14,Totowa,Cell_3,40.90000000000009,-74.22999999999993,0.0012992125913852783
2024-08-17T13:00:00,1,17-08 14,Totowa,Cell_4,40.90000000000009,-74.19999999999993,0.0016141732729326084
2024-08-17T13:00:00,1,17-08 14,Totowa,Cell_5,40.93000000000009,-74.22999999999993,0.000787401557203353
2024-08-17T13:00:00,1,17-08 14,Totowa,Cell_6,40.93000000000009,-74.19999999999993,0.000787401557203353
2024-08-17T13:00:00,2,17-08 15,Totowa,Cell_1,40.87000000000009,-74.22999999999993,0.0
2024-08-17T13:00:00,2,17-08 15,Totowa,Cell_2,40.90000000000009,-74.25999999999993,0.00015748034077366508
2024-08-17T13:00:00,2,17-08 15,Totowa,Cell_3,40.90000000000009,-74.22999999999993,0.0
2024-08-17T13:00:00,2,17-08 15,Totowa,Cell_4,40.90000000000009,-74.19999999999993,0.0
2024-08-17T13:00:00,2,17-08 15,Totowa,Cell_5,40.93000000000009,-74.22999999999993,0.0
2024-08-17T13:00:00,2,17-08 15,Totowa,Cell_6,40.93000000000009,-74.19999999999993,0.0
2024-08-17T13:00:00,3,17-08 16,Totowa,Cell_1,40.87000000000009,-74.22999999999993,0.0
2024-08-17T13:00:00,3,17-08 16,Totowa,Cell_2,40.90000000000009,-74.25999999999993,0.0
2024-08-17T13:00:00,3,17-08 16,Totowa,Cell_3,40.90000000000009,-74.22999999999993,0.0
2024-08-17T13:00:00,3,17-08 16,Totowa,Cell_4,40.90000000000009,-74.19999999999993,0.0
2024-08-17T13:00:00,3,17-08 16,Totowa,Cell_5,40.93000000000009,-74.22999999999993,0.0
2024-08-17T13:00:00,3,17-08 16,Totowa,Cell_6,40.93000000000009,-74.19999999999993,0.0
2024-08-17T13:00:00,4,17-08 17,Totowa,Cell_1,40.87000000000009,-74.22999999999993,0.0
